tag	tag_type	sequence	sequence_vector	uv
行业品牌词	1	英雄联盟@ps->英雄联盟@image->英雄联盟@ps->英雄联盟@video->英雄联盟@ps	4	58
行业品牌词	1	cf刷枪软件永久雷神@ps->cf刷枪软件永久雷神@video->cf刷枪软件永久雷神@ps->cf刷枪软件永久雷神@video->cf刷枪软件永久雷神@ps	4	57
行业品牌词	1	英雄联盟电视剧@ps->英雄联盟电视剧全集@ps->英雄联盟电视剧@ps->英雄联盟电视剧全集@ps->英雄联盟@ps	4	57
行业品牌词	1	cf@video->cf@ps->cf@video->cf@ps->cf@video	4	56
行业品牌词	1	剑灵@ps->剑灵@image->剑灵@ps->剑灵@iknow->剑灵@ps	4	55
行业品牌词	1	英雄联盟电视剧@ps->英雄联盟电视剧全集@ps->英雄联盟@ps->英雄联盟电视剧@ps->英雄联盟电视剧@video	4	55
行业品牌词	1	新天龙八部@ps->新天龙八部@video->新天龙八部@ps->新天龙八部@video->新天龙八部@ps	4	55
行业品牌词	1	英雄联盟电视剧@ps->英雄联盟电视剧全集@ps->英雄联盟电视剧@ps->英雄联盟@ps->英雄联盟电视剧全集@ps	4	54
行业品牌词	1	剑灵@video->剑灵@ps->剑灵@image->剑灵@video->剑灵@ps	4	54
行业品牌词	1	英雄联盟@ps->英雄联盟电视剧@ps->英雄联盟电视剧全集@ps->英雄联盟@ps->英雄联盟电视剧全集@ps	4	53
行业品牌词	1	洛克王国@ps->洛克王国旋风辅助@ps->洛克王国@ps->洛克王国旋风辅助@ps->洛克王国@ps	4	53
行业品牌词	1	梦幻西游@ps->梦幻西游@video->梦幻西游@ps->梦幻西游@video->梦幻西游@ps	4	52
行业品牌词	1	小智解说lol@video->小智解说lol@ps->小智解说lol@video->小智解说lol@ps->小智解说lol@video	4	51
行业品牌词	1	剑灵@image->剑灵@ps->剑灵@video->剑灵@ps->剑灵@video	4	51
行业品牌词	1	盗墓笔记@ps->盗墓笔记@video->盗墓笔记@ps->盗墓笔记@video->盗墓笔记@ps	4	50
行业品牌词	1	英雄联盟电视剧全集@ps->英雄联盟电视剧@ps->英雄联盟电视剧全集@ps->英雄联盟@ps->英雄联盟电视剧@ps	4	50
行业品牌词	1	鹿鼎记@ps->鹿鼎记@video->鹿鼎记@ps->鹿鼎记@video->鹿鼎记@ps	4	50
行业品牌词	1	圣斗士星矢@ps->圣斗士星矢Ω@ps->圣斗士星矢Ω@video->圣斗士星矢Ω@ps->圣斗士星矢Ω@video	4	50
行业品牌词	1	剑灵@ps->剑灵激活码@ps->剑灵@ps->剑灵@video->剑灵@ps	4	50
行业品牌词	1	英雄联盟电视剧@ps->英雄联盟电视剧全集@ps->英雄联盟@ps->英雄联盟电视剧@ps->英雄联盟@ps	4	50
行业品牌词	1	洛克王国@ps->洛克王国@video->洛克王国@ps->洛克王国@video->洛克王国@ps	4	49
行业品牌词	1	cf@video->卑鄙的我@video->cf@video->卑鄙的我@video->cf@video	4	49
行业品牌词	1	英雄联盟@ps->英雄联盟@video->英雄联盟@ps->英雄联盟电视剧@ps->英雄联盟电视剧@video	4	48
行业品牌词	1	圣斗士星矢欧米伽@ps->圣斗士星矢欧米伽@video->圣斗士星矢欧米伽@ps->圣斗士星矢Ω@ps->圣斗士星矢Ω@video	4	46
行业品牌词	1	剑灵激活码@ps->剑灵@ps->剑灵激活码@ps->剑灵@ps->剑灵激活码@ps	4	46
行业品牌词	1	lol@ps->lol@image->lol@ps->lol@image->lol@ps	4	46
行业品牌词	1	剑灵@ps->剑灵@image->剑灵@video->剑灵@ps->剑灵@image	4	45
行业品牌词	1	武魂@ps->武魂@video->武魂@ps->武魂@video->武魂@ps	4	45
行业品牌词	1	英雄联盟电视剧全集@ps->英雄联盟电视剧@ps->英雄联盟电视剧全集@ps->英雄联盟电视剧@ps->英雄联盟电视剧全集@ps	4	44
行业品牌词	1	剑灵@video->剑灵@ps->剑灵@video->剑灵@ps->剑灵@image	4	44
行业品牌词	1	英雄联盟电视剧@ps->英雄联盟电视剧全集@ps->英雄联盟电视剧@ps->英雄联盟电视剧@video->英雄联盟电视剧@ps	4	44
行业品牌词	1	英雄联盟@video->英雄联盟@ps->英雄联盟视频@ps->英雄联盟视频@video->英雄联盟视频@ps	4	44
行业品牌词	1	英雄三国@ps->英雄三国@video->英雄三国@ps->英雄三国@video->英雄三国@ps	4	43
行业品牌词	1	圣斗士星矢欧米伽@ps->圣斗士星矢欧米伽@video->圣斗士星矢欧米伽@ps->圣斗士星矢欧米伽@video->圣斗士星矢欧米伽@ps	4	43
行业品牌词	1	圣斗士星矢@ps->圣斗士星矢Ω@ps->圣斗士星矢Ω78@ps->圣斗士星矢Ω78@video->圣斗士星矢Ω78@ps	4	43
行业品牌词	1	lol@video->lol@ps->lol@video->lol@ps->lol@video	4	42
行业品牌词	1	cf@video->未来的选择@video->cf@video->天台@video->cf@video	4	42
行业品牌词	1	cf@video->大闹天宫@video->cf@video->大闹天宫@video->cf@video	4	42
行业品牌词	1	剑灵@image->剑灵@video->剑灵@ps->剑灵@video->剑灵@ps	4	42
行业品牌词	1	cf@video->不二神探@video->cf@video->西游·降魔篇@video->cf@video	4	41
行业品牌词	1	剑灵@ps->剑灵@video->剑灵@ps->剑灵激活码@ps->剑灵@ps	4	41
通用词好玩	1	好玩的网游@ps->好玩的网游@iknow->好玩的网游@ps->好玩的网游@iknow	-3	16
通用词好玩	1	好玩的网游@ps->好玩的网游@iknow->好玩的网游@ps	-2	147
通用词好玩	1	游戏@ps->网络游戏@ps->好玩的网络游戏@ps	-2	66
通用词好玩	1	什么游戏好玩@ps->什么游戏好玩@iknow->什么游戏好玩@ps	-2	35
通用词好玩	1	有什么好玩的网络游戏@ps->有什么好玩的网络游戏@iknow->有什么好玩的网络游戏@ps	-2	33
通用词好玩	1	好玩的网游@ps->剑灵@ps->好玩的网游@ps	-2	30
通用词好玩	1	好玩的网络游戏@ps->好玩的网络游戏@iknow->好玩的网络游戏@ps	-2	28
通用词好玩	1	游戏@ps->网络游戏@ps->什么网络游戏好玩@ps	-2	26
通用词好玩	1	好玩的网游@ps->好玩的网游@video->好玩的网游@ps	-2	26
通用词好玩	1	好玩的网游@ps->武魂@ps->好玩的网游@ps	-2	23
通用词好玩	1	好玩的网游@iknow->好玩的网游@ps->好玩的网游@iknow	-2	21
通用词好玩	1	网游@ps->网游@iknow->好玩的网游@iknow	-2	19
通用词好玩	1	剑灵@ps->剑灵@image->好玩的网游@ps	-2	19
通用词好玩	1	网游@ps->好玩的网游@ps->好玩的网游@iknow	-2	18
通用词好玩	1	2013好玩的网络游戏@ps->2013好玩的网络游戏@iknow->2013好玩的网络游戏@ps	-2	18
通用词好玩	1	好玩的网络游戏排行榜@ps->好玩的网络游戏排行榜@iknow->好玩的网络游戏排行榜@ps	-2	17
通用词好玩	1	什么网络游戏好玩@ps->什么网络游戏好玩@iknow->什么网络游戏好玩@ps	-2	13
通用词好玩	1	网游排行榜@ps->网游@ps->好玩的网游@ps	-2	13
通用词好玩	1	17173@ps->好玩的网游@ps->好玩的网游@iknow	-2	12
通用词好玩	1	好玩的网络游戏排行榜@ps->好玩的网络游戏排行榜@iknow->好玩的网络游戏@iknow	-2	11
通用词好玩	1	好玩的游戏@ps->好玩的游戏@iknow->好玩的网络游戏@iknow	-2	11
通用词好玩	1	好玩的游戏@ps->好玩的网络游戏@ps->好玩的网络游戏排行榜@ps	-2	11
通用词好玩	1	网络游戏@ps->好玩的网络游戏@ps->好玩的网络游戏@iknow	-2	10
通用词好玩	1	好玩的网友@ps->好玩的网游@ps->好玩的网游@iknow	-2	10
通用词好玩	1	好玩的3d网游@ps->好玩的3d网游@iknow->好玩的3d网游@ps	-2	10
通用词好玩	1	好玩的游戏@ps->好玩的网络游戏@ps->好玩的网络游戏@iknow	-2	10
通用词好玩	1	好玩的网游@ps->好玩的网游@iknow	-1	757
通用词好玩	1	网络游戏@ps->好玩的网络游戏@ps	-1	546
通用词好玩	1	网游@ps->好玩的网游@ps	-1	439
通用词好玩	1	好玩的网游@ps->好玩的网游排行榜@ps	-1	421
通用词好玩	1	好玩的游戏@ps->好玩的网络游戏@ps	-1	341
通用词好玩	1	好玩的网游@ps->好玩的网络游戏排行榜@ps	-1	265
通用词好玩	1	好玩的网游@iknow->好玩的网游@ps	-1	263
通用词好玩	1	好玩的单机游戏@ps->好玩的网游@ps	-1	254
通用词好玩	1	什么游戏好玩@ps->什么网络游戏好玩@ps	-1	252
通用词好玩	1	什么游戏好玩@ps->什么游戏好玩@iknow	-1	223
通用词好玩	1	剑灵@ps->好玩的网游@ps	-1	214
通用词好玩	1	有什么好玩的网络游戏@ps->有什么好玩的网络游戏@iknow	-1	199
通用词好玩	1	网络游戏@ps->什么网络游戏好玩@ps	-1	177
通用词好玩	1	好玩的网络游戏@ps->好玩的网络游戏@iknow	-1	173
通用词好玩	1	好玩的网友@ps->好玩的网游@ps	-1	169
通用词好玩	1	好玩的游戏@ps->好玩的网游@ps	-1	163
通用词好玩	1	好玩的网络游戏排行榜@ps->好玩的网络游戏@ps	-1	142
通用词好玩	1	好玩的网游@ps->好玩的3d网游@ps	-1	137
通用词好玩	1	17173@ps->好玩的网游@ps	-1	132
通用词好玩	1	好玩的网络游戏排行榜@ps->好玩的网络游戏排行榜@iknow	-1	131
通用词好玩	1	有什么好玩的游戏@ps->有什么好玩的网络游戏@ps	-1	117
通用词好玩	1	好玩的游戏@ps->好玩的游戏网络游戏@ps	-1	116
通用词好玩	1	好玩的网游@video->好玩的网游@ps	-1	116
通用词好玩	1	好玩的网游@ps->好玩的网络游戏@ps	-1	101
通用词好玩	1	2013好玩的网络游戏@ps->2013好玩的网络游戏@iknow	-1	92
通用词好玩	1	剑灵官网@ps->好玩的网游@ps	-1	91
通用词好玩	1	好玩的网页游戏@ps->好玩的网游@ps	-1	84
通用词好玩	1	好玩的单机游戏@ps->好玩的网络游戏排行榜@ps	-1	81
通用词好玩	1	好玩的游戏@ps->好玩的网络游戏排行榜@ps	-1	80
通用词好玩	1	什么游戏好玩@iknow->什么游戏好玩@ps	-1	79
通用词好玩	1	什么游戏好玩不花钱@ps->什么游戏好玩@ps	-1	78
通用词好玩	1	最好玩的网络游戏@ps->最好玩的网络游戏@iknow	-1	77
通用词好玩	1	网游@iknow->好玩的网游@iknow	-1	75
通用词好玩	1	好玩的网络游戏@iknow->好玩的网络游戏@ps	-1	75
通用词好玩	1	好玩的网游@ps->好玩的网游@video	-1	74
通用词好玩	1	什么网络游戏好玩@ps->什么网络游戏好玩@iknow	-1	72
通用词好玩	1	好玩的网络游戏@ps->好玩的网络游戏排行榜@ps	-1	72
通用词好玩	1	网游排行榜@ps->好玩的网游@ps	-1	68
通用词好玩	1	好玩的网页游戏@ps->好玩的网络游戏排行榜@ps	-1	67
通用词好玩	1	有什么好玩的网络游戏@iknow->有什么好玩的网络游戏@ps	-1	67
通用词好玩	1	游戏@ps->什么游戏好玩@ps	-1	65
通用词好玩	1	游民星空@ps->好玩的网游@ps	-1	63
通用词好玩	1	什么是性窒息@ps->什么游戏好玩@ps	-1	63
通用词好玩	1	有什么好玩的单机游戏吗@ps->有什么好玩的网络游戏@ps	-1	61
通用词好玩	1	什么叫做爰@ps->什么游戏好玩@ps	-1	59
通用词好玩	1	最好玩的单机游戏@ps->最好玩的网络游戏@ps	-1	58
通用词好玩	1	武魂@ps->好玩的网游@ps	-1	58
通用词好玩	1	好玩的网游@ps->有什么好玩的网游@ps	-1	58
通用词好玩	1	最好玩的网络游戏@ps->最好玩的网络游戏排行@ps	-1	58
通用词好玩	1	好玩的3d网游@ps->好玩的3d网游@iknow	-1	55
通用词好玩	1	游戏@ps->好玩的网游@ps	-1	55
通用词好玩	1	什么是屌丝@ps->什么游戏好玩@ps	-1	52
通用词好玩	1	什么游戏好玩@iknow->什么网络游戏好玩@iknow	-1	50
通用词好玩	1	好玩的手机游戏@ps->好玩的网游@ps	-1	49
通用词好玩	1	好玩的单机游戏@ps->好玩的游戏网络游戏@ps	-1	47
通用词好玩	1	好玩的网游@ps->求个好玩的网游@ps	-1	47
通用词好玩	1	dnf@ps->好玩的网游@ps	-1	47
通用词好玩	1	腾讯游戏@ps->好玩的网游@ps	-1	46
通用词好玩	1	现在什么游戏好玩@ps->现在什么网络游戏好玩@ps	-1	46
通用词好玩	1	斗战神@ps->好玩的网游@ps	-1	44
通用词好玩	1	好玩的单机游戏@ps->好玩的网络游戏@ps	-1	43
通用词好玩	1	好玩的网络游戏排行榜@ps->好玩的网游@ps	-1	43
通用词好玩	1	17173@ps->什么游戏好玩@ps	-1	43
通用词好玩	1	好玩的游戏@iknow->好玩的网络游戏@iknow	-1	43
通用词好玩	1	英雄联盟@ps->好玩的网游@ps	-1	42
通用词好玩	1	好玩的网页游戏@ps->好玩的网络游戏@ps	-1	42
通用词好玩	1	好玩的网络游戏@video->好玩的网络游戏@ps	-1	42
通用词好玩	1	剑灵@ps->好玩的网络游戏@ps	-1	42
通用词好玩	1	最好玩的网页游戏@ps->最好玩的网络游戏@ps	-1	41
通用词好玩	1	龙之谷@ps->好玩的网游@ps	-1	41
通用词好玩	1	现在有什么好玩的网络游戏@ps->现在有什么好玩的网络游戏@iknow	-1	40
通用词好玩	1	比较好玩的网游@ps->比较好玩的网游@iknow	-1	39
通用词好玩	1	有什么好玩的游戏@ps->有什么好玩的游戏网络游戏@ps	-1	39
通用词好玩	1	好玩的2d网游@ps->好玩的2d网游@iknow	-1	39
通用词好玩	1	剑灵@ps->什么游戏好玩@ps	-1	39
通用词好玩	1	最好玩的单机游戏@ps->最好玩的游戏@ps	-1	38
通用词好玩	1	好玩的网游@ps->好玩的2d网游@ps	-1	38
通用词好玩	1	淘宝@ps->好玩的网游@ps	-1	38
通用词好玩	1	游戏大全@ps->好玩又小的网络游戏@ps	-1	38
通用词好玩	1	什么值得买@ps->什么游戏好玩@ps	-1	37
通用词好玩	1	好玩的网络游戏@ps->2013好玩的网络游戏@ps	-1	37
通用词好玩	1	有什么游戏好玩@ps->有什么网络游戏好玩@ps	-1	37
通用词好玩	1	魔兽世界@ps->好玩的网游@ps	-1	37
通用词好玩	1	剑灵@ps->有什么好玩的网络游戏@ps	-1	36
通用词好玩	1	有什么好玩的游戏@iknow->有什么好玩的网络游戏@iknow	-1	36
通用词好玩	1	什么游戏好玩@video->什么游戏好玩@ps	-1	35
通用词好玩	1	什么网络游戏好玩@iknow->什么网络游戏好玩@ps	-1	35
通用词好玩	1	2013最好玩的网络游戏@ps->2013最好玩的网络游戏@iknow	-1	35
通用词好玩	1	好玩的网络游戏排行榜@ps->好玩的网络游戏有哪些@ps	-1	34
通用词好玩	1	2013好玩的网络游戏@iknow->2013好玩的网络游戏@ps	-1	34
通用词好玩	1	刀剑2@ps->好玩的网游@ps	-1	33
通用词好玩	1	有什么好玩的网游@ps->有什么好玩的网游@iknow	-1	33
通用词好玩	1	17173@ps->有什么好玩的网络游戏@ps	-1	33
通用词好玩	1	lol@ps->好玩的网游@ps	-1	33
通用词好玩	1	-@image->好玩的网游@ps	-1	33
通用词好玩	1	剑灵@ps->好玩的网络游戏排行榜@ps	-1	32
通用词好玩	1	2013好玩的网游@ps->2013好玩的网游@iknow	-1	32
通用词好玩	1	好玩的网游@ps->2013好玩的网游@ps	-1	32
通用词好玩	1	5173@ps->好玩的网游@ps	-1	31
通用词好玩	1	网络游戏@ps->好玩的网游@ps	-1	31
通用词好玩	1	好玩的网游@ps	0	19471
通用词好玩	1	什么游戏好玩@ps	0	8707
通用词好玩	1	有什么好玩的网络游戏@ps	0	5890
通用词好玩	1	好玩的网络游戏排行榜@ps	0	5091
通用词好玩	1	好玩的网络游戏@ps	0	4009
通用词好玩	1	什么游戏好玩@iknow	0	2993
通用词好玩	1	最好玩的网络游戏@ps	0	2390
通用词好玩	1	好玩的网游@iknow	0	2353
通用词好玩	1	什么网络游戏好玩@ps	0	1974
通用词好玩	1	2013好玩的网络游戏@ps	0	1433
通用词好玩	1	有什么好玩的网络游戏@iknow	0	1282
通用词好玩	1	好玩的3d网游@ps	0	1241
通用词好玩	1	好玩的网游排行榜@ps	0	1185
通用词好玩	1	好玩的游戏网络游戏@ps	0	1052
通用词好玩	1	好玩的网络游戏@iknow	0	910
通用词好玩	1	现在有什么好玩的网络游戏@ps	0	903
通用词好玩	1	有什么好玩的网游@ps	0	789
通用词好玩	1	最好玩的游戏@ps	0	693
通用词好玩	1	什么网络游戏好玩@iknow	0	638
通用词好玩	1	2013最好玩的网络游戏@ps	0	607
通用词好玩	1	好玩的2d网游@ps	0	588
通用词好玩	1	比较好玩的网游@ps	0	567
通用词好玩	1	什么网络游戏好玩不花钱@ps	0	539
通用词好玩	1	好玩的网游@video	0	432
通用词好玩	1	好玩的3d网络游戏排行榜@ps	0	375
通用词好玩	1	有没有好玩的网络游戏@ps	0	372
通用词好玩	1	2013好玩的网游@ps	0	358
通用词好玩	1	最好玩的网络游戏排行@ps	0	354
通用词好玩	1	2013好玩的网络游戏@iknow	0	351
通用词好玩	1	有什么网络游戏好玩@ps	0	340
通用词好玩	1	好玩的网游2013@ps	0	337
通用词好玩	1	最好玩的网游@ps	0	324
通用词好玩	1	最近好玩的网络游戏@ps	0	311
通用词好玩	1	有什么好玩的网游@iknow	0	302
通用词好玩	1	好玩的网络游戏排行榜@iknow	0	301
通用词好玩	1	求好玩的网络游戏@ps	0	301
通用词好玩	1	2013有什么好玩的网络游戏@ps	0	285
通用词好玩	1	好玩的免费网游@ps	0	285
通用词好玩	1	最好玩的网络游戏@iknow	0	284
通用词好玩	1	什么3d网游好玩@ps	0	281
通用词好玩	1	现在什么网络游戏最好玩@ps	0	280
通用词好玩	1	比较好玩的网络游戏@iknow	0	246
通用词好玩	1	2013年好玩的网络游戏@ps	0	240
通用词好玩	1	好玩的3d网络游戏@ps	0	238
通用词好玩	1	最新好玩的网络游戏@ps	0	223
通用词好玩	1	好玩不花钱的网游@ps	0	221
通用词好玩	1	有什么好玩的游戏网络游戏@ps	0	219
通用词好玩	1	比较好玩的网游@iknow	0	216
通用词好玩	1	现在什么网络游戏好玩@iknow	0	216
通用词好玩	1	好玩的网络游戏排行榜2013@ps	0	215
通用词好玩	1	现在最好玩的网络游戏@ps	0	214
通用词好玩	1	好玩的网游排行榜@iknow	0	200
通用词好玩	1	现在有什么好玩的网络游戏@iknow	0	199
通用词好玩	1	现在什么网络游戏好玩@ps	0	194
通用词好玩	1	好玩的3d网游@iknow	0	192
通用词好玩	1	好玩的网络游戏有哪些@ps	0	189
通用词好玩	1	什么网络游戏好玩不花钱@iknow	0	188
通用词好玩	1	有啥好玩的网络游戏@ps	0	187
通用词好玩	1	现在好玩的网游@ps	0	169
通用词好玩	1	最好玩的3d网络游戏@ps	0	166
通用词好玩	1	好玩的网游推荐@ps	0	165
通用词好玩	1	推荐个好玩的网游@ps	0	163
通用词好玩	1	什么游戏好玩@video	0	163
通用词好玩	1	好玩的角色扮演游戏@ps	0	162
通用词好玩	1	有没有什么好玩的网游@ps	0	162
通用词好玩	1	最好玩网络游戏@ps	0	162
通用词好玩	1	什么网络游戏最好玩@ps	0	161
通用词好玩	1	最好玩的网游排行榜@ps	0	158
通用词好玩	1	2013好玩的网游@iknow	0	157
通用词好玩	1	求个好玩的网游@ps	0	150
通用词好玩	1	好玩的网络游戏排名@ps	0	149
通用词好玩	1	推荐好玩的网游@ps	0	147
通用词好玩	1	好玩的网络游戏@video	0	144
通用词好玩	1	2013什么网络游戏好玩@ps	0	143
通用词好玩	1	2013年最好玩的网络游戏@ps	0	142
通用词好玩	1	2013什么网络游戏好玩@iknow	0	139
通用词好玩	1	好玩的武侠网游@ps	0	134
通用词好玩	1	好玩的2d游戏@ps	0	129
通用词好玩	1	好玩的网络游戏排行榜不要烧钱@ps	0	128
通用词好玩	1	2013好玩的网络游戏排行榜@ps	0	127
通用词好玩	1	好玩的角色扮演网络游戏@ps	0	122
通用词好玩	1	2013最好玩的网游@ps	0	122
通用词好玩	1	好玩的rpg网游@ps	0	116
通用词好玩	1	哪个游戏好玩@ps	0	116
通用词好玩	1	2013好玩的3d网游@ps	0	116
通用词好玩	1	什么3d游戏好玩@ps	0	115
通用词好玩	1	求一款好玩的网游@ps	0	115
通用词好玩	1	好玩的2.5d网游@ps	0	114
通用词好玩	1	iphone好玩的网游@ps	0	113
通用词好玩	1	好玩点的网游@ps	0	113
通用词好玩	1	现在比较好玩的网游@ps	0	113
通用词好玩	1	花钱少又好玩的网游@ps	0	112
通用词好玩	1	好玩的大型网络游戏@ps	0	111
通用词好玩	1	哪个网络游戏好玩@ps	0	109
通用词好玩	1	现在好玩的网络游戏@ps	0	109
通用词好玩	1	2013最好玩的网络游戏@iknow	0	106
通用词好玩	1	最好玩的2d网络游戏@ps	0	106
通用词好玩	1	不花钱好玩的网游@ps	0	105
通用词好玩	1	好玩的动作网游@ps	0	103
